protein,base_setup,variant,alpha,anchor_positions,segment_metric,faithfulness,l10h9_top3_mass,l10h9_anchor_mass,l10h9_top1_mass,l10h9_entropy,l10h9_entropy_norm
3WJPA,clean,v_only,14.0,"[276, 94, 93]",0.016091957688331604,-0.01886721880181258,0.6620628833770752,0.6586948037147522,0.37328603863716125,4.356891632080078,0.5186232780895882
3WJPA,clean,v_only,16.0,"[276, 94, 93]",0.011423069052398205,-0.0232109580357848,0.6620628833770752,0.6586948037147522,0.37328603863716125,4.356891632080078,0.5186232780895882
3WJPA,clean,v_only,32.0,"[276, 94, 93]",0.009883774444460869,-0.024643053530562554,0.6620628833770752,0.6586948037147522,0.37328603863716125,4.356891632080078,0.5186232780895882
4DM7A,clean,clean_baseline,nan,"[237, 238, 236]",0.9652304649353027,1.0,0.35715487599372864,0.4369601011276245,0.3648272156715393,5.631030082702637,0.6839069939794328
4DM7A,corrupt,corrupt_baseline,nan,"[236, 107, 237]",0.01082891970872879,0.0,0.15499091148376465,0.14663535356521606,0.07554693520069122,7.387673854827881,0.8972571171438005
4DM7A,clean,corrupt_head_patch,nan,"[237, 238, 236]",0.9412550330162048,0.9748790935649563,0.15499091148376465,0.11922591924667358,0.07554693520069122,7.387673854827881,0.8972571171438005
4DM7A,clean,ln_all,0.0,"[237, 238, 236]",0.9652304649353027,1.0,0.35715487599372864,0.4369601011276245,0.3648272156715393,5.631030082702637,0.6839069939794328
4DM7A,clean,ln_all,0.5,"[237, 238, 236]",0.9865139126777649,1.0223003072961387,0.14451825618743896,0.15139125287532806,0.13061046600341797,7.204492568969727,0.8750091517228079
4DM7A,clean,ln_all,1.0,"[237, 238, 236]",0.9698065519332886,1.0047947187647308,0.11336293816566467,0.02954977937042713,0.06558369100093842,7.621610641479492,0.9256695038990358
4DM7A,clean,ln_all,2.0,"[237, 238, 236]",0.8951203227043152,0.9265402046113165,0.11480627954006195,0.0007703985902480781,0.06928151100873947,7.6286139488220215,0.9265200784479546
4DM7A,clean,ln_all,4.0,"[237, 238, 236]",0.8959822654724121,0.9274433284300151,0.11484849452972412,1.221415686813998e-06,0.07064377516508102,7.61906623840332,0.9253604778356442
4DM7A,clean,ln_all,8.0,"[237, 238, 236]",0.011431612074375153,0.0006314872064706095,0.11484850943088531,1.721607925664337e-11,0.07130976766347885,7.61614990234375,0.9250062792967195
4DM7A,clean,ln_all,10.0,"[237, 238, 236]",0.011350189335644245,0.0005461743325150484,0.11484850943088531,8.278581542075364e-14,0.07076266407966614,7.6177825927734375,0.9252045748816244
4DM7A,clean,ln_all,12.0,"[237, 238, 236]",0.009775004349648952,-0.0011042682866042922,0.11484850943088531,4.2379493570856e-16,0.07002586126327515,7.619872093200684,0.9254583515326329
4DM7A,clean,ln_all,14.0,"[237, 238, 236]",0.009273698553442955,-0.001629524976215988,0.11484850943088531,2.2628665097681864e-18,0.06923223286867142,7.621908187866211,0.9257056418794624
4DM7A,clean,ln_all,16.0,"[237, 238, 236]",0.008136124350130558,-0.002821449076718506,0.11484850943088531,1.2468502116556661e-20,0.06848388910293579,7.6235833168029785,0.9259090917596524
4DM7A,clean,ln_all,32.0,"[237, 238, 236]",0.0077515169978141785,-0.003224431819401591,0.11484850943088531,2.021163540668132e-38,0.06665978580713272,7.625461101531982,0.9261371548476651
4DM7A,clean,k_only,0.0,"[237, 238, 236]",0.9652304649353027,1.0,0.35715487599372864,0.4369601011276245,0.3648272156715393,5.631030082702637,0.6839069939794328
4DM7A,clean,k_only,0.5,"[237, 238, 236]",0.9684385061264038,1.0033613118159186,0.2926032543182373,0.38077840209007263,0.3204640746116638,5.979793548583984,0.7262654559406734
4DM7A,clean,k_only,1.0,"[237, 238, 236]",0.9722514152526855,1.0073563903500555,0.24436049163341522,0.32598865032196045,0.2763272523880005,6.303744792938232,0.7656103925629753
4DM7A,clean,k_only,2.0,"[237, 238, 236]",0.9805557131767273,1.016057442821707,0.17706617712974548,0.22503098845481873,0.19286976754665375,6.853151321411133,0.8323376097580639
4DM7A,clean,k_only,4.0,"[237, 238, 236]",0.9875671863555908,1.0234039032438755,0.11921907961368561,0.08399642258882523,0.07250254601240158,7.473487854003906,0.9076795076044925
4DM7A,clean,k_only,8.0,"[237, 238, 236]",0.9321646094322205,0.9653543566977016,0.11442545056343079,0.007103061769157648,0.06740017235279083,7.644503593444824,0.9284499276815369
4DM7A,clean,k_only,10.0,"[237, 238, 236]",0.920965850353241,0.9536205543636737,0.11473226547241211,0.0020194605458527803,0.06789692491292953,7.638343334197998,0.9277017440771601
4DM7A,clean,k_only,12.0,"[237, 238, 236]",0.9176174402236938,0.9501121672007503,0.11481662839651108,0.0005934328655712306,0.06803078949451447,7.633879661560059,0.927159616457331
4DM7A,clean,k_only,14.0,"[237, 238, 236]",0.9167085886001587,0.9491598933616301,0.11483977735042572,0.0001811004476621747,0.0680675208568573,7.631824493408203,0.9269100095732947
4DM7A,clean,k_only,16.0,"[237, 238, 236]",0.9164661169052124,0.9489058370934282,0.1148461252450943,5.7352099247509614e-05,0.06807789951562881,7.630985736846924,0.9268081398496243
4DM7A,clean,k_only,32.0,"[237, 238, 236]",0.9163764715194702,0.9488119087189505,0.11484850943088531,1.4706047046786352e-08,0.06808219850063324,7.630450248718262,0.9267431030675425
4DM7A,clean,v_only,0.0,"[237, 238, 236]",0.9652304649353027,1.0,0.35715487599372864,0.4369601011276245,0.3648272156715393,5.631030082702637,0.6839069939794328
4DM7A,clean,v_only,0.5,"[237, 238, 236]",0.9660730957984924,1.000882889248665,0.35715487599372864,0.4369601011276245,0.3648272156715393,5.631030082702637,0.6839069939794328
4DM7A,clean,v_only,1.0,"[237, 238, 236]",0.9663155674934387,1.0011369455168666,0.35715487599372864,0.4369601011276245,0.3648272156715393,5.631030082702637,0.6839069939794328
4DM7A,clean,v_only,2.0,"[237, 238, 236]",0.9650135040283203,0.9997726733490033,0.35715487599372864,0.4369601011276245,0.3648272156715393,5.631030082702637,0.6839069939794328
4DM7A,clean,v_only,4.0,"[237, 238, 236]",0.9558883309364319,0.9902115267461632,0.35715487599372864,0.4369601011276245,0.3648272156715393,5.631030082702637,0.6839069939794328
4DM7A,clean,v_only,8.0,"[237, 238, 236]",0.8202046751976013,0.8480453112601861,0.35715487599372864,0.4369601011276245,0.3648272156715393,5.631030082702637,0.6839069939794328
4DM7A,clean,v_only,10.0,"[237, 238, 236]",0.5980820655822754,0.6153103468982055,0.35715487599372864,0.4369601011276245,0.3648272156715393,5.631030082702637,0.6839069939794328
4DM7A,clean,v_only,12.0,"[237, 238, 236]",0.018800828605890274,0.008352782890003558,0.35715487599372864,0.4369601011276245,0.3648272156715393,5.631030082702637,0.6839069939794328
4DM7A,clean,v_only,14.0,"[237, 238, 236]",0.008376017212867737,-0.0025700948496250988,0.35715487599372864,0.4369601011276245,0.3648272156715393,5.631030082702637,0.6839069939794328
4DM7A,clean,v_only,16.0,"[237, 238, 236]",0.007500821724534035,-0.003487104563943962,0.35715487599372864,0.4369601011276245,0.3648272156715393,5.631030082702637,0.6839069939794328
4DM7A,clean,v_only,32.0,"[237, 238, 236]",0.008126704953610897,-0.002831318503865572,0.35715487599372864,0.4369601011276245,0.3648272156715393,5.631030082702637,0.6839069939794328
4EHUA,clean,clean_baseline,nan,"[209, 100, 59]",0.6809027791023254,1.0,0.41677820682525635,0.529457151889801,0.3853875994682312,5.044825553894043,0.622163203772163
4EHUA,corrupt,corrupt_baseline,nan,"[209, 59, 100]",0.06450647860765457,0.0,0.3316762447357178,0.4477895200252533,0.39928027987480164,5.427263259887695,0.6693280989429435
4EHUA,clean,corrupt_head_patch,nan,"[209, 100, 59]",0.6514228582382202,0.9521737543842379,0.3316762447357178,0.4477895200252533,0.39928027987480164,5.427263259887695,0.6693280989429435
4EHUA,clean,ln_all,0.0,"[209, 100, 59]",0.6809027791023254,1.0,0.41677820682525635,0.529457151889801,0.3853875994682312,5.044825553894043,0.622163203772163
4EHUA,clean,ln_all,0.5,"[209, 100, 59]",0.6849325299263,1.0065375973553712,0.12661604583263397,0.20788584649562836,0.15745197236537933,7.039695739746094,0.8681845602452851
4EHUA,clean,ln_all,1.0,"[209, 100, 59]",0.6148378252983093,0.8928206516635522,0.0644538551568985,0.04802403971552849,0.038080714643001556,7.766783237457275,0.9578540804627874
4EHUA,clean,ln_all,2.0,"[209, 100, 59]",0.1859433352947235,0.19701100832307614,0.05535180866718292,0.0014625668991357088,0.02459733933210373,7.84525203704834,0.9675314021517503
4EHUA,clean,ln_all,4.0,"[209, 100, 59]",0.11830200999975204,0.08727426064842608,0.05548273026943207,2.295347712788498e-06,0.024747034534811974,7.837684631347656,0.9665981367048713
4EHUA,clean,ln_all,8.0,"[209, 100, 59]",0.016960110515356064,-0.07713603740668391,0.055483557283878326,8.268798146193745e-11,0.02484290674328804,7.836881637573242,0.9664991058912265
4EHUA,clean,ln_all,10.0,"[209, 100, 59]",0.007074821274727583,-0.09317326740416335,0.055483557283878326,5.840309789603704e-13,0.02482341229915619,7.837164878845215,0.9665340371877259
4EHUA,clean,ln_all,12.0,"[209, 100, 59]",0.008434279821813107,-0.09096777307203557,0.055483557283878326,4.227956062373894e-15,0.024779006838798523,7.837552547454834,0.9665818471945509
4EHUA,clean,ln_all,14.0,"[209, 100, 59]",0.010048935189843178,-0.08834826454037456,0.055483557283878326,3.114536838331612e-17,0.02472475729882717,7.83793306350708,0.9666287750979289
4EHUA,clean,ln_all,16.0,"[209, 100, 59]",0.009329901076853275,-0.08951477724074745,0.055483557283878326,2.3270330295342444e-19,0.0246695876121521,7.838266372680664,0.966669881118557
4EHUA,clean,ln_all,32.0,"[209, 100, 59]",0.0070091430097818375,-0.09327981941444152,0.055012915283441544,3.232258265734968e-36,0.024396434426307678,7.839286804199219,0.9667957278769893
4EHUA,clean,k_only,0.0,"[209, 100, 59]",0.6809027791023254,1.0,0.41677820682525635,0.529457151889801,0.3853875994682312,5.044825553894043,0.622163203772163
4EHUA,clean,k_only,0.5,"[209, 100, 59]",0.6634891629219055,0.9717493174984257,0.34185662865638733,0.46850085258483887,0.34309500455856323,5.456634521484375,0.6729503685375215
4EHUA,clean,k_only,1.0,"[209, 100, 59]",0.6400848627090454,0.9337797511754649,0.2763094902038574,0.4082903265953064,0.3008798658847809,5.849087715148926,0.7213504437616256
4EHUA,clean,k_only,2.0,"[209, 100, 59]",0.5698541402816772,0.8198421393322294,0.1795804649591446,0.2948049008846283,0.22020064294338226,6.548003196716309,0.807545593729156
4EHUA,clean,k_only,4.0,"[209, 100, 59]",0.3035419285297394,0.3877950755548888,0.09292838722467422,0.12397125363349915,0.09542079269886017,7.463584899902344,0.9204615389256551
4EHUA,clean,k_only,8.0,"[209, 100, 59]",0.08862815797328949,0.039133394126922516,0.055828120559453964,0.013323339633643627,0.024171175435185432,7.84820032119751,0.9678950051925853
4EHUA,clean,k_only,10.0,"[209, 100, 59]",0.10304144769906998,0.06251654829934944,0.0552271232008934,0.004166834056377411,0.024416416883468628,7.85114049911499,0.9682576085161805
4EHUA,clean,k_only,12.0,"[209, 100, 59]",0.09096579253673553,0.04292581559598397,0.05537328124046326,0.0012552188709378242,0.024492090567946434,7.84661865234375,0.9676999427170152
4EHUA,clean,k_only,14.0,"[209, 100, 59]",0.073677659034729,0.014878707772441803,0.055438145995140076,0.0003759349347092211,0.024514341726899147,7.8435468673706055,0.967321108689996
4EHUA,clean,k_only,16.0,"[209, 100, 59]",0.06752804666757584,0.004901989284323078,0.05546477064490318,0.00011588417692109942,0.024520747363567352,7.842134475708008,0.9671469226626705
4EHUA,clean,k_only,32.0,"[209, 100, 59]",0.06518619507551193,0.001102726390979106,0.055483534932136536,4.1019717400558875e-08,0.024523470550775528,7.841189861297607,0.967030426200776
4EHUA,clean,v_only,0.0,"[209, 100, 59]",0.6809027791023254,1.0,0.41677820682525635,0.529457151889801,0.3853875994682312,5.044825553894043,0.622163203772163
4EHUA,clean,v_only,0.5,"[209, 100, 59]",0.7065381407737732,1.041589090737363,0.41677820682525635,0.529457151889801,0.3853875994682312,5.044825553894043,0.622163203772163
4EHUA,clean,v_only,1.0,"[209, 100, 59]",0.7293751835823059,1.0786383767084267,0.41677820682525635,0.529457151889801,0.3853875994682312,5.044825553894043,0.622163203772163
4EHUA,clean,v_only,2.0,"[209, 100, 59]",0.771912157535553,1.1476475091758185,0.41677820682525635,0.529457151889801,0.3853875994682312,5.044825553894043,0.622163203772163
4EHUA,clean,v_only,4.0,"[209, 100, 59]",0.8614494204521179,1.2929067569109354,0.41677820682525635,0.529457151889801,0.3853875994682312,5.044825553894043,0.622163203772163
4EHUA,clean,v_only,8.0,"[209, 100, 59]",0.8314530253410339,1.2442426181303956,0.41677820682525635,0.529457151889801,0.3853875994682312,5.044825553894043,0.622163203772163
4EHUA,clean,v_only,10.0,"[209, 100, 59]",0.5996022820472717,0.8681035285419326,0.41677820682525635,0.529457151889801,0.3853875994682312,5.044825553894043,0.622163203772163
4EHUA,clean,v_only,12.0,"[209, 100, 59]",0.11639045178890228,0.08417307686566214,0.41677820682525635,0.529457151889801,0.3853875994682312,5.044825553894043,0.622163203772163
4EHUA,clean,v_only,14.0,"[209, 100, 59]",0.01524614542722702,-0.07991665936491688,0.41677820682525635,0.529457151889801,0.3853875994682312,5.044825553894043,0.622163203772163
4EHUA,clean,v_only,16.0,"[209, 100, 59]",0.009932966902852058,-0.08853640370814382,0.41677820682525635,0.529457151889801,0.3853875994682312,5.044825553894043,0.622163203772163
4EHUA,clean,v_only,32.0,"[209, 100, 59]",0.008609297685325146,-0.09068383583332797,0.41677820682525635,0.529457151889801,0.3853875994682312,5.044825553894043,0.622163203772163
4EX6A,clean,clean_baseline,nan,"[124, 180, 135]",0.8467612266540527,1.0,0.40158361196517944,0.4644976854324341,0.2744380235671997,5.473707675933838,0.693863078469222
4EX6A,corrupt,corrupt_baseline,nan,"[124, 135, 22]",0.024156412109732628,0.0,0.3542257249355316,0.35720017552375793,0.16582976281642914,6.194613456726074,0.7852471884658198
4EX6A,clean,corrupt_head_patch,nan,"[124, 180, 135]",0.7824175357818604,0.9217805564293525,0.3542257249355316,0.333000123500824,0.16582976281642914,6.194613456726074,0.7852471884658198
4EX6A,clean,ln_all,0.0,"[124, 180, 135]",0.8467612266540527,1.0,0.40158361196517944,0.4644976854324341,0.2744380235671997,5.473707675933838,0.693863078469222
4EX6A,clean,ln_all,0.5,"[124, 180, 135]",0.7730811834335327,0.9104308145080151,0.14489641785621643,0.14696289598941803,0.09354303777217865,6.83344841003418,0.8662277620695208
4EX6A,clean,ln_all,1.0,"[124, 180, 135]",0.6536051630973816,0.765189723982263,0.1320626139640808,0.026881130412220955,0.08272571116685867,7.0486345291137695,0.8935053793388675
4EX6A,clean,ln_all,2.0,"[124, 180, 135]",0.5535767078399658,0.6435900767533245,0.1346816122531891,0.0006157418829388916,0.08854790031909943,7.006961822509766,0.8882228260487952
4EX6A,clean,ln_all,4.0,"[124, 180, 135]",0.5407464504241943,0.6279929671948559,0.13474225997924805,7.389498932752758e-07,0.09175358712673187,6.994808197021484,0.8866821971926109
4EX6A,clean,ln_all,8.0,"[124, 180, 135]",0.010278853587806225,-0.016870261730249952,0.13474228978157043,8.232753020975814e-12,0.09351909905672073,6.992097854614258,0.8863386263193156
4EX6A,clean,ln_all,10.0,"[124, 180, 135]",0.011517438106238842,-0.01536457577201893,0.13474228978157043,4.418460633178259e-14,0.09366029500961304,6.99199104309082,0.8863250865804665
4EX6A,clean,ln_all,12.0,"[124, 180, 135]",0.013963771983981133,-0.012390688633882702,0.13474228978157043,2.7482137498387464e-16,0.0937073603272438,6.991964340209961,0.8863217016457543
4EX6A,clean,ln_all,14.0,"[124, 180, 135]",0.010030092671513557,-0.01717266807640107,0.13474228978157043,1.8779253972122935e-18,0.09372343122959137,6.9919562339782715,0.886320674076288
4EX6A,clean,ln_all,16.0,"[124, 180, 135]",0.006615171674638987,-0.02132401868424581,0.13474228978157043,1.3689667885516415e-20,0.09372902661561966,6.9919538497924805,0.8863203718499745
4EX6A,clean,ln_all,32.0,"[124, 180, 135]",0.005584500264376402,-0.02257695495697298,0.13474228978157043,2.897839485841846e-37,0.0937320739030838,6.991952896118164,0.886320250959449
4EX6A,clean,k_only,0.0,"[124, 180, 135]",0.8467612266540527,1.0,0.40158361196517944,0.4644976854324341,0.2744380235671997,5.473707675933838,0.693863078469222
4EX6A,clean,k_only,0.5,"[124, 180, 135]",0.8398637175559998,0.9916150392313545,0.3313206732273102,0.4002452492713928,0.24001482129096985,5.808022499084473,0.7362417961689424
4EX6A,clean,k_only,1.0,"[124, 180, 135]",0.8339741230010986,0.984455350337285,0.2707001566886902,0.33780911564826965,0.20553836226463318,6.107285499572754,0.7741772430514451
4EX6A,clean,k_only,2.0,"[124, 180, 135]",0.8266200423240662,0.9755153580748932,0.18370506167411804,0.2254725843667984,0.1408570110797882,6.574827194213867,0.8334441858190919
4EX6A,clean,k_only,4.0,"[124, 180, 135]",0.814415454864502,0.9606788445464319,0.12967392802238464,0.08009148389101028,0.07385235279798508,6.997219085693359,0.8869878084409186
4EX6A,clean,k_only,8.0,"[124, 180, 135]",0.7208308577537537,0.8469126770549503,0.13412225246429443,0.006615859922021627,0.08382955938577652,7.040957450866699,0.8925322106090902
4EX6A,clean,k_only,10.0,"[124, 180, 135]",0.702297031879425,0.824382021329825,0.13457386195659637,0.0018110881792381406,0.08448299020528793,7.027364730834961,0.8908091579500197
4EX6A,clean,k_only,12.0,"[124, 180, 135]",0.6970958113670349,0.8180591547231284,0.1346965730190277,0.0005065634031780064,0.08464647084474564,7.021211624145508,0.8900291722798925
4EX6A,clean,k_only,14.0,"[124, 180, 135]",0.6957746744155884,0.8164531138538218,0.13472987711429596,0.00014630636724177748,0.0846870020031929,7.018855571746826,0.8897305122367974
4EX6A,clean,k_only,16.0,"[124, 180, 135]",0.6954460144042969,0.8160535781284278,0.13473890721797943,4.370685564936139e-05,0.08469732105731964,7.018002510070801,0.889622375661793
4EX6A,clean,k_only,32.0,"[124, 180, 135]",0.6953364014625549,0.815920327094877,0.13474228978157043,7.511280486482974e-09,0.0847010388970375,7.017530918121338,0.8895625952969638
4EX6A,clean,v_only,0.0,"[124, 180, 135]",0.8467612266540527,1.0,0.40158361196517944,0.4644976854324341,0.2744380235671997,5.473707675933838,0.693863078469222
4EX6A,clean,v_only,0.5,"[124, 180, 135]",0.8535102009773254,1.008204394387129,0.40158361196517944,0.4644976854324341,0.2744380235671997,5.473707675933838,0.693863078469222
4EX6A,clean,v_only,1.0,"[124, 180, 135]",0.8583770394325256,1.014120769260155,0.40158361196517944,0.4644976854324341,0.2744380235671997,5.473707675933838,0.693863078469222
