protein,context,alpha,layer,head,label,context_metric,delta_metric_from_context_baseline,clean_top3_mass,ablated_top3_mass,delta_top3_mass,clean_entropy_norm,ablated_entropy_norm,clean_cos_to_clean_l10h9,ablated_cos_to_clean_l10h9,delta_cos_to_clean_l10h9,clean_anchor_mass_to_clean_l10h9_top3,ablated_anchor_mass_to_clean_l10h9_top3,delta_anchor_mass_to_clean_l10h9_top3,keydist_jsd,is_known_anchor_head
2B61A,full,2.0,21,13,L21H13,1.0032891035079956,0.0032891035079956055,0.043455567210912704,0.043447237461805344,-8.32974910736084e-06,0.963467471423242,0.9633947069086805,0.08829447627067566,0.08833426237106323,3.978610038757324e-05,0.015415821224451065,0.015440390445291996,2.456922084093094e-05,6.832634480988265e-06,False
2B61A,full,2.0,21,14,L21H14,1.0032891035079956,0.0032891035079956055,0.046527571976184845,0.046692632138729095,0.0001650601625442505,0.9727066704436775,0.9725011914775961,0.08298081904649734,0.08253210783004761,-0.00044871121644973755,0.013238726183772087,0.013340121135115623,0.00010139495134353638,2.0255435127548307e-05,False
2B61A,full,2.0,21,15,L21H15,1.0032891035079956,0.0032891035079956055,0.05436073988676071,0.054630301892757416,0.0002695620059967041,0.9486941577761941,0.9487318214912351,0.07651322335004807,0.07652036845684052,7.145106792449951e-06,0.014312539249658585,0.014318926259875298,6.387010216712952e-06,6.550842125874171e-06,False
2B61A,full,2.0,21,16,L21H16,1.0032891035079956,0.0032891035079956055,0.06813393533229828,0.06824830919504166,0.00011437386274337769,0.9387319937167472,0.9387240821079664,0.05138144642114639,0.05125904828310013,-0.00012239813804626465,0.008549559861421585,0.008602162823081017,5.260296165943146e-05,6.567457821770884e-06,False
2B61A,full,2.0,21,17,L21H17,1.0032891035079956,0.0032891035079956055,0.1059243232011795,0.10702451318502426,0.001100189983844757,0.9144518792395867,0.913713035267459,0.06576171517372131,0.06512930989265442,-0.0006324052810668945,0.0118955597281456,0.011867020279169083,-2.8539448976516724e-05,9.702753957951677e-06,False
2B61A,full,2.0,21,18,L21H18,1.0032891035079956,0.0032891035079956055,0.051339291036129,0.05146569758653641,0.00012640655040740967,0.9595072097884603,0.9593059652045431,0.09709727019071579,0.09694287180900574,-0.0001543983817100525,0.01546529121696949,0.015508022159337997,4.2730942368507385e-05,8.096601480176292e-06,False
2B61A,full,2.0,21,19,L21H19,1.0032891035079956,0.0032891035079956055,0.09165509790182114,0.09231682866811752,0.0006617307662963867,0.9268105364574025,0.9264762988441912,0.08602055162191391,0.08502296358346939,-0.000997588038444519,0.018588019534945488,0.018470263108611107,-0.0001177564263343811,7.322820416248665e-06,False
2B61A,full,2.0,22,0,L22H0,1.0032891035079956,0.0032891035079956055,0.04204213246703148,0.042220812290906906,0.00017867982387542725,0.9666974135657793,0.9665650334075879,0.09452042728662491,0.09486250579357147,0.0003420785069465637,0.00970409158617258,0.009754624217748642,5.053263157606125e-05,9.083941189919845e-06,False
2B61A,full,2.0,22,1,L22H1,1.0032891035079956,0.0032891035079956055,0.06010444462299347,0.05986545607447624,-0.00023898854851722717,0.9493446925939729,0.9493355552429866,0.1163606122136116,0.11684762686491013,0.00048701465129852295,0.018671270459890366,0.018718330189585686,4.705972969532013e-05,8.700537919708405e-06,False
2B61A,full,2.0,22,2,L22H2,1.0032891035079956,0.0032891035079956055,0.08434828370809555,0.08401434868574142,-0.000333935022354126,0.9010258234230208,0.9008435778432886,0.05264806002378464,0.05286018177866936,0.00021212175488471985,0.007947004400193691,0.00800897553563118,6.197113543748856e-05,8.92841436752607e-06,False
2B61A,full,2.0,22,3,L22H3,1.0032891035079956,0.0032891035079956055,0.02221546694636345,0.022222476080060005,7.009133696556091e-06,0.9833281723785607,0.9833012060500402,0.042521923780441284,0.042513806372880936,-8.11740756034851e-06,0.006473099812865257,0.006531096994876862,5.799718201160431e-05,6.123945141856633e-06,False
2B61A,full,2.0,22,4,L22H4,1.0032891035079956,0.0032891035079956055,0.03698078542947769,0.03692873194813728,-5.2053481340408325e-05,0.9695628645488522,0.9694226842129896,0.04704089090228081,0.04676543548703194,-0.00027545541524887085,0.004257953260093927,0.004238767549395561,-1.9185710698366165e-05,6.584345647474987e-06,False
2B61A,full,2.0,22,5,L22H5,1.0032891035079956,0.0032891035079956055,0.07294557988643646,0.07321944832801819,0.0002738684415817261,0.9468020575353785,0.9467938116332689,0.10957343131303787,0.10958243906497955,9.007751941680908e-06,0.012209960259497166,0.012225199490785599,1.5239231288433075e-05,4.559880191783427e-06,False
2B61A,full,2.0,22,6,L22H6,1.0032891035079956,0.0032891035079956055,0.06024015322327614,0.060167714953422546,-7.243826985359192e-05,0.9565849289394972,0.9566745195516065,0.04344816505908966,0.04332847520709038,-0.00011968985199928284,0.005784142762422562,0.005771477706730366,-1.2665055692195892e-05,6.5907767554109034e-06,False
2B61A,full,2.0,22,7,L22H7,1.0032891035079956,0.0032891035079956055,0.2484859675168991,0.24888980388641357,0.00040383636951446533,0.8051728943859499,0.8048866278654165,0.022035159170627594,0.022040609270334244,5.45009970664978e-06,0.006383202504366636,0.006361526902765036,-2.1675601601600647e-05,5.377848758490207e-06,False
2B61A,full,2.0,22,8,L22H8,1.0032891035079956,0.0032891035079956055,0.04766266047954559,0.04761230945587158,-5.035102367401123e-05,0.9432351477174449,0.943234590561897,0.024838730692863464,0.02492639608681202,8.766539394855499e-05,0.0036791814491152763,0.0037384030874818563,5.922163836658001e-05,6.921879823317929e-06,False
2B61A,full,2.0,22,9,L22H9,1.0032891035079956,0.0032891035079956055,0.09268331527709961,0.0929400697350502,0.00025675445795059204,0.8960294196157289,0.8959856271896606,0.11429998278617859,0.1146201491355896,0.00032016634941101074,0.01941852830350399,0.019348273053765297,-7.025524973869324e-05,1.1744456695585715e-05,False
